GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,Actual_Mean_Income,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16
8600000US10020,10020,ZCTA5 10020,0,11,0,11,0,11,(X),(X),-,**,-,**,-,**,-,**,-,**
8600000US10021,10021,ZCTA5 10021,20670,1567,10580,1059,10090,1049,(X),(X),106734,20084,91235,8573,168892,13662,211105,23565,124629,12733
8600000US10022,10022,ZCTA5 10022,15113,1098,7676,790,7437,674,(X),(X),125866,15331,93181,5454,181370,19227,218662,28848,142880,16638
8600000US10023,10023,ZCTA5 10023,26562,1306,14603,1062,11959,888,(X),(X),141167,14291,99355,7006,177864,10737,214811,15370,132749,11762
8600000US10024,10024,ZCTA5 10024,25091,1421,12801,932,12290,998,(X),(X),120302,19751,86535,12739,179029,14324,217096,23266,139378,13575
8600000US10025,10025,ZCTA5 10025,33436,1634,16971,1192,16465,1138,(X),(X),101015,4574,71840,5930,128710,7103,156269,11697,100303,6985
8600000US10026,10026,ZCTA5 10026,13999,906,6978,592,7021,756,(X),(X),57091,7752,47665,3981,79972,5727,94427,8559,65606,6869
8600000US10027,10027,ZCTA5 10027,18594,1199,9809,785,8785,735,(X),(X),53419,3817,46771,3781,68191,4074,77029,6024,58322,3712
8600000US10028,10028,ZCTA5 10028,23269,1731,11674,1123,11595,1311,(X),(X),116563,19346,83464,6230,165030,13125,214658,19979,115064,10640
8600000US10029,10029,ZCTA5 10029,22749,1261,11806,937,10943,822,(X),(X),45498,6369,41819,2732,65653,4279,73884,6958,56773,3741
8600000US10030,10030,ZCTA5 10030,8777,719,4301,510,4476,533,(X),(X),41195,3974,44046,3383,56440,5260,62087,7752,51013,5840
8600000US10031,10031,ZCTA5 10031,20824,1253,12097,1034,8727,801,(X),(X),36731,2619,41008,4358,51006,3220,51068,4354,50922,3701
8600000US10032,10032,ZCTA5 10032,19969,1613,11589,1277,8380,849,(X),(X),33824,4099,34668,4151,43496,3026,42472,3244,44912,5608
8600000US10033,10033,ZCTA5 10033,18211,1118,10139,870,8072,720,(X),(X),42180,4415,40081,3131,54229,2463,56483,3759,51398,3404
8600000US10034,10034,ZCTA5 10034,14432,1133,8429,936,6003,594,(X),(X),41693,5635,40291,4607,52053,3154,53781,4477,49626,3583
8600000US10035,10035,ZCTA5 10035,9108,741,4818,517,4290,484,(X),(X),37253,5123,50648,3127,54101,3541,51706,5281,56791,3768
8600000US10036,10036,ZCTA5 10036,13819,990,8106,736,5713,671,(X),(X),101758,2631,70465,8166,116170,7192,129329,8420,97499,9448
8600000US10037,10037,ZCTA5 10037,6048,524,2515,379,3533,421,(X),(X),49094,14589,50163,5923,60475,6845,61443,8955,59787,9254
8600000US10038,10038,ZCTA5 10038,9276,733,5145,485,4131,561,(X),(X),87932,12788,68429,5815,114297,9111,138973,14715,83565,7350
8600000US10039,10039,ZCTA5 10039,7603,747,3517,534,4086,471,(X),(X),38277,5691,40737,2814,48472,3016,50241,5144,46950,4070
8600000US10040,10040,ZCTA5 10040,14624,1074,7687,657,6937,670,(X),(X),39330,4918,38646,4287,50137,2900,52527,3892,47489,3706
8600000US10044,10044,ZCTA5 10044,4154,469,1986,352,2168,409,(X),(X),112727,36982,67929,11678,107620,11761,140829,19634,77200,9691
8600000US10065,10065,ZCTA5 10065,15042,1094,7424,679,7618,748,(X),(X),135154,26158,83318,6531,181160,14788,242294,25585,121582,13030
8600000US10069,10069,ZCTA5 10069,2504,535,1349,351,1155,300,(X),(X),156605,40602,100160,24318,202371,35656,260240,61013,134782,25353
8600000US10075,10075,ZCTA5 10075,10679,1127,5347,882,5332,836,(X),(X),120139,44085,85422,14709,159811,19660,180284,31485,139280,23049
8600000US10103,10103,ZCTA5 10103,0,11,0,11,0,11,(X),(X),-,**,-,**,-,**,-,**,-,**
8600000US10110,10110,ZCTA5 10110,0,11,0,11,0,11,(X),(X),-,**,-,**,-,**,-,**,-,**
8600000US10111,10111,ZCTA5 10111,0,11,0,11,0,11,(X),(X),-,**,-,**,-,**,-,**,-,**
8600000US10112,10112,ZCTA5 10112,0,11,0,11,0,11,(X),(X),-,**,-,**,-,**,-,**,-,**
8600000US10115,10115,ZCTA5 10115,0,11,0,11,0,11,(X),(X),-,**,-,**,-,**,-,**,-,**
8600000US10119,10119,ZCTA5 10119,0,11,0,11,0,11,(X),(X),-,**,-,**,-,**,-,**,-,**
8600000US10128,10128,ZCTA5 10128,28972,1553,14028,987,14944,1043,(X),(X),103504,4966,74778,3366,142577,8138,183327,13986,104324,7387
8600000US10152,10152,ZCTA5 10152,0,11,0,11,0,11,(X),(X),-,**,-,**,-,**,-,**,-,**
8600000US10153,10153,ZCTA5 10153,0,11,0,11,0,11,(X),(X),-,**,-,**,-,**,-,**,-,**
8600000US10154,10154,ZCTA5 10154,0,11,0,11,0,11,(X),(X),-,**,-,**,-,**,-,**,-,**
8600000US10162,10162,ZCTA5 10162,615,286,390,199,225,143,(X),(X),142278,113368,88897,88793,N,N,N,N,N,N
8600000US10165,10165,ZCTA5 10165,0,11,0,11,0,11,(X),(X),-,**,-,**,-,**,-,**,-,**
8600000US10167,10167,ZCTA5 10167,0,11,0,11,0,11,(X),(X),-,**,-,**,-,**,-,**,-,**
8600000US10168,10168,ZCTA5 10168,0,11,0,11,0,11,(X),(X),-,**,-,**,-,**,-,**,-,**
8600000US10169,10169,ZCTA5 10169,0,11,0,11,0,11,(X),(X),-,**,-,**,-,**,-,**,-,**
8600000US10170,10170,ZCTA5 10170,0,11,0,11,0,11,(X),(X),-,**,-,**,-,**,-,**,-,**
8600000US10171,10171,ZCTA5 10171,0,11,0,11,0,11,(X),(X),-,**,-,**,-,**,-,**,-,**
8600000US10172,10172,ZCTA5 10172,0,11,0,11,0,11,(X),(X),-,**,-,**,-,**,-,**,-,**
8600000US10173,10173,ZCTA5 10173,0,11,0,11,0,11,(X),(X),-,**,-,**,-,**,-,**,-,**
8600000US10174,10174,ZCTA5 10174,0,11,0,11,0,11,(X),(X),-,**,-,**,-,**,-,**,-,**
8600000US10177,10177,ZCTA5 10177,0,11,0,11,0,11,(X),(X),-,**,-,**,-,**,-,**,-,**
8600000US10199,10199,ZCTA5 10199,0,11,0,11,0,11,(X),(X),-,**,-,**,-,**,-,**,-,**
8600000US10271,10271,ZCTA5 10271,0,11,0,11,0,11,(X),(X),-,**,-,**,-,**,-,**,-,**
8600000US10278,10278,ZCTA5 10278,0,11,0,11,0,11,(X),(X),-,**,-,**,-,**,-,**,-,**
8600000US10279,10279,ZCTA5 10279,0,11,0,11,0,11,(X),(X),-,**,-,**,-,**,-,**,-,**
8600000US10280,10280,ZCTA5 10280,5374,564,2771,375,2603,368,(X),(X),129583,17190,98750,14394,163001,20535,180701,27020,144159,27823
8600000US10282,10282,ZCTA5 10282,2555,343,1428,230,1127,210,(X),(X),231915,50068,161164,26128,240583,31062,269921,44516,203408,31127
8600000US10301,10301,ZCTA5 10301,11934,698,6877,538,5057,361,(X),(X),53672,3072,52270,2421,66048,3014,69722,4583,61053,3403
8600000US10302,10302,ZCTA5 10302,5125,452,2892,347,2233,287,(X),(X),51633,7176,42923,4432,55855,3067,59465,4148,51178,3901
8600000US10303,10303,ZCTA5 10303,7387,510,3895,361,3492,285,(X),(X),51748,3501,46476,4648,55466,3105,59372,4281,51109,3087
8600000US10304,10304,ZCTA5 10304,13294,897,7487,679,5807,632,(X),(X),50113,6828,47389,5038,69535,5727,76896,9118,60044,4555
8600000US10305,10305,ZCTA5 10305,13758,732,7710,500,6048,466,(X),(X),61651,3350,48969,4148,65419,2722,71928,3838,57121,3238
8600000US10306,10306,ZCTA5 10306,18876,1017,10865,621,8011,616,(X),(X),66940,4193,52012,1694,70803,2654,76781,3264,62696,3835
8600000US10307,10307,ZCTA5 10307,4872,376,2706,305,2166,305,(X),(X),67425,10805,50365,7827,82199,11079,87439,9221,75652,22105
8600000US10308,10308,ZCTA5 10308,10626,772,5631,484,4995,517,(X),(X),67945,9101,53288,5211,70765,4565,81070,7559,59149,4149
8600000US10309,10309,ZCTA5 10309,11952,809,7090,533,4862,481,(X),(X),76314,5252,57890,8755,79999,4828,86054,6948,71168,7545
8600000US10310,10310,ZCTA5 10310,7350,556,4196,371,3154,297,(X),(X),68489,7918,51737,3696,68626,4011,70397,4717,66270,6539
8600000US10311,10311,ZCTA5 10311,0,11,0,11,0,11,(X),(X),-,**,-,**,-,**,-,**,-,**
8600000US10312,10312,ZCTA5 10312,21637,951,12337,624,9300,582,(X),(X),71127,4108,53083,4109,74409,2794,84137,4127,61503,3028
8600000US10314,10314,ZCTA5 10314,29872,999,16774,694,13098,673,(X),(X),67288,2639,50924,2624,70611,2314,79085,3454,59758,2321
8600000US10451,10451,ZCTA5 10451,11917,982,6434,704,5483,512,(X),(X),34798,3475,36935,2263,46460,4693,49640,7773,42728,4977
8600000US10452,10452,ZCTA5 10452,19885,1179,10758,832,9127,666,(X),(X),30767,1717,30083,2276,36340,1530,38055,2437,34318,1692
8600000US10453,10453,ZCTA5 10453,20806,1010,10562,758,10244,685,(X),(X),28797,2376,26871,1027,33326,1249,36040,2107,30528,1020
8600000US10454,10454,ZCTA5 10454,8288,764,4744,567,3544,415,(X),(X),28739,4334,30326,4296,34516,1887,34784,2814,34159,2374
8600000US10455,10455,ZCTA5 10455,10246,776,5711,685,4535,425,(X),(X),28802,4032,29951,2034,34553,1959,34921,3212,34090,2224
8600000US10456,10456,ZCTA5 10456,21233,1201,10986,785,10247,796,(X),(X),30155,1846,32973,1993,36600,1497,36100,2124,37135,2448
8600000US10457,10457,ZCTA5 10457,18108,992,10011,790,8097,533,(X),(X),30358,2073,29541,2178,34410,1267,34274,1670,34578,1731
8600000US10458,10458,ZCTA5 10458,21781,1183,12729,895,9052,646,(X),(X),34720,2852,33434,2333,40382,2500,39385,1644,41784,5326
8600000US10459,10459,ZCTA5 10459,12254,763,6584,567,5670,412,(X),(X),30365,2599,29205,2402,33703,1249,34531,2104,32741,1358
8600000US10460,10460,ZCTA5 10460,13690,824,7097,666,6593,529,(X),(X),30236,2481,26790,1880,36004,2718,38329,4462,33503,2049
8600000US10461,10461,ZCTA5 10461,18481,888,10545,697,7936,495,(X),(X),48904,4274,45490,1896,55825,2418,57798,3002,53203,4112
8600000US10462,10462,ZCTA5 10462,26778,959,14257,732,12521,569,(X),(X),42052,2403,42648,2262,49829,1782,51214,2812,48251,1945
8600000US10463,10463,ZCTA5 10463,24052,1185,13100,957,10952,663,(X),(X),50243,3574,51153,2386,64897,2857,67372,4199,61936,3259
8600000US10464,10464,ZCTA5 10464,1493,266,732,165,761,183,(X),(X),65086,11416,73224,3628,78506,8391,79639,14522,77416,9909
8600000US10465,10465,ZCTA5 10465,15362,684,8102,481,7260,470,(X),(X),61684,2813,54614,4237,67373,2991,73931,4813,60055,3253
8600000US10466,10466,ZCTA5 10466,22664,1203,10940,785,11724,767,(X),(X),44233,2896,38214,1911,47336,1441,49513,2090,45304,1826
8600000US10467,10467,ZCTA5 10467,29242,1472,15945,1110,13297,894,(X),(X),36224,1364,36215,1097,42031,1442,42473,2058,41502,2065
8600000US10468,10468,ZCTA5 10468,22947,1212,13076,932,9871,617,(X),(X),32300,4632,31767,981,38959,1283,39851,1757,37778,1465
8600000US10469,10469,ZCTA5 10469,23154,1133,11920,798,11234,653,(X),(X),45408,2917,42377,2104,51857,1818,54511,2536,49041,2211
8600000US10470,10470,ZCTA5 10470,5077,429,2769,304,2308,312,(X),(X),52938,4718,44194,4390,56244,2912,59911,4176,51845,3826
8600000US10471,10471,ZCTA5 10471,7218,504,3620,305,3598,375,(X),(X),75801,6320,69111,4628,91300,5707,104176,9824,78346,4179
8600000US10472,10472,ZCTA5 10472,18401,1042,10720,793,7681,589,(X),(X),28472,2810,31101,1698,35638,1022,35448,1437,35903,1763
8600000US10473,10473,ZCTA5 10473,16887,886,8470,676,8417,582,(X),(X),41908,1316,37681,2315,45936,1819,47372,2523,44490,2334
8600000US10474,10474,ZCTA5 10474,3149,361,1868,317,1281,188,(X),(X),31394,3812,27274,6035,35723,5443,38968,9006,30992,3435
8600000US10475,10475,ZCTA5 10475,14439,1229,5953,975,8486,679,(X),(X),42288,6330,49473,4501,51434,3732,50399,5896,52161,4109
8600000US10501,10501,ZCTA5 10501,452,110,272,71,180,67,(X),(X),97109,42543,76364,38176,107279,18881,119810,25611,88343,22457
8600000US10502,10502,ZCTA5 10502,2100,210,1149,115,951,139,(X),(X),110417,9164,97188,9953,137560,14433,154194,22900,117463,18333
8600000US10503,10503,ZCTA5 10503,49,43,49,43,0,11,(X),(X),242604,64384,-,**,N,N,N,N,N,N
8600000US10504,10504,ZCTA5 10504,2540,258,1665,149,875,185,(X),(X),187198,32455,61708,12018,257241,34581,336195,48255,107003,26561
8600000US10505,10505,ZCTA5 10505,212,73,149,47,63,37,(X),(X),151653,75095,-,**,173067,50497,195882,53676,119110,81019
8600000US10506,10506,ZCTA5 10506,1791,257,1167,158,624,147,(X),(X),176250,30068,83571,18273,261712,47847,340772,62037,113855,21120
8600000US10507,10507,ZCTA5 10507,1702,249,862,196,840,190,(X),(X),83889,48567,51532,16005,110634,20552,145858,36333,74488,23192
8600000US10509,10509,ZCTA5 10509,7141,456,4243,350,2898,305,(X),(X),61788,10481,54115,11565,76656,5177,84123,7546,65723,5385
8600000US10510,10510,ZCTA5 10510,3431,292,2146,182,1285,193,(X),(X),128000,16064,85757,4618,170070,16314,203537,23652,114179,14852
8600000US10511,10511,ZCTA5 10511,889,121,519,84,370,71,(X),(X),81750,19927,47167,8155,70356,5195,82602,8958,53179,5305
8600000US10512,10512,ZCTA5 10512,8735,601,4845,398,3890,400,(X),(X),74424,5506,51824,4132,82455,6225,98645,9184,62289,5038
8600000US10514,10514,ZCTA5 10514,4427,352,2778,245,1649,247,(X),(X),202401,12912,94850,21759,238315,23271,299047,33135,136003,22673
8600000US10516,10516,ZCTA5 10516,1919,189,1114,130,805,121,(X),(X),84500,19608,58313,7358,91338,13761,101452,13844,77342,19542
8600000US10517,10517,ZCTA5 10517,209,110,120,91,89,61,(X),(X),65714,9132,56125,42872,62209,14279,61776,17974,62792,20733
8600000US10518,10518,ZCTA5 10518,445,125,227,94,218,99,(X),(X),169801,56426,79664,14457,147197,30878,198294,55337,93991,17133
8600000US10519,10519,ZCTA5 10519,63,75,32,38,31,37,(X),(X),-,**,-,**,N,N,N,N,N,N
8600000US10520,10520,ZCTA5 10520,4399,320,2469,223,1930,236,(X),(X),95402,14683,63281,8789,114954,12783,138168,18630,85257,13043
8600000US10522,10522,ZCTA5 10522,4118,364,2413,250,1705,249,(X),(X),83523,28227,60997,6025,105930,12299,124938,18999,79030,11130
8600000US10523,10523,ZCTA5 10523,3891,332,2518,288,1373,214,(X),(X),49767,8461,54680,10978,64833,6262,62469,6851,69168,10814
8600000US10524,10524,ZCTA5 10524,1402,174,737,113,665,113,(X),(X),82371,8777,78125,12198,114174,18403,125866,27077,101216,20425
8600000US10526,10526,ZCTA5 10526,524,113,311,70,213,89,(X),(X),121705,92523,101719,29727,151111,35833,182729,52628,104946,24381
8600000US10527,10527,ZCTA5 10527,272,85,182,65,90,36,(X),(X),101591,15554,53214,14825,105603,22888,122001,31093,72443,22912
8600000US10528,10528,ZCTA5 10528,4545,364,2813,266,1732,246,(X),(X),94712,10573,66923,13146,125966,9844,142650,16872,98869,14663
8600000US10530,10530,ZCTA5 10530,5271,355,2742,240,2529,230,(X),(X),79227,6198,72202,7923,100148,7699,111712,12142,87610,8338
8600000US10532,10532,ZCTA5 10532,1613,175,993,139,620,109,(X),(X),76318,12885,63977,12266,84940,10224,90945,13357,75324,10548
8600000US10533,10533,ZCTA5 10533,2699,315,1503,161,1196,235,(X),(X),126146,36269,85025,19946,171428,32494,225418,44267,103580,21430
8600000US10535,10535,ZCTA5 10535,141,99,105,66,36,42,(X),(X),77171,44392,-,**,N,N,N,N,N,N
8600000US10536,10536,ZCTA5 10536,3518,344,2186,217,1332,231,(X),(X),130395,17442,75278,9617,177172,23912,220227,32227,106514,20464
8600000US10537,10537,ZCTA5 10537,549,173,328,122,221,90,(X),(X),57054,12695,35815,20643,66463,15275,76929,19234,50931,20328
8600000US10538,10538,ZCTA5 10538,5851,415,3434,269,2417,324,(X),(X),154417,34638,76645,19148,191583,18058,243291,22212,118117,24734
8600000US10541,10541,ZCTA5 10541,9850,588,6012,508,3838,386,(X),(X),69888,8933,60482,5119,79645,5781,85649,9328,70241,4275
8600000US10543,10543,ZCTA5 10543,6898,461,4031,338,2867,295,(X),(X),78040,12711,57202,6314,114304,14243,139683,20193,78623,12975
8600000US10545,10545,ZCTA5 10545,44,27,44,27,0,11,(X),(X),36250,1765,-,**,N,N,N,N,N,N
8600000US10546,10546,ZCTA5 10546,502,146,314,103,188,66,(X),(X),124914,39350,70395,58766,135115,28423,162659,45383,89112,24668
8600000US10547,10547,ZCTA5 10547,2755,342,1547,240,1208,283,(X),(X),69967,21029,56524,9977,75189,8024,87112,11154,59919,7847
8600000US10548,10548,ZCTA5 10548,1091,162,611,110,480,99,(X),(X),73722,14296,65441,10408,82843,8081,89128,9931,74843,12751
8600000US10549,10549,ZCTA5 10549,5480,384,3562,339,1918,248,(X),(X),64940,13581,56360,8547,98873,11119,110585,16056,77121,9106
8600000US10550,10550,ZCTA5 10550,11961,679,5732,500,6229,446,(X),(X),40128,2446,40439,1933,49758,3714,55884,6624,44121,1918
8600000US10552,10552,ZCTA5 10552,7581,607,3634,400,3947,392,(X),(X),60477,6278,56653,6598,73563,5001,79565,8374,68038,5440
8600000US10553,10553,ZCTA5 10553,3391,360,1684,206,1707,268,(X),(X),41392,5584,46331,1633,53855,3858,51467,5762,56212,5371
8600000US10560,10560,ZCTA5 10560,1806,214,956,139,850,173,(X),(X),108194,9254,70769,29261,131387,22193,167263,31065,91036,21586
8600000US10562,10562,ZCTA5 10562,10992,591,5904,467,5088,377,(X),(X),50064,5069,50467,4272,67592,3888,74352,5767,59747,4559
8600000US10566,10566,ZCTA5 10566,8714,500,4740,376,3974,324,(X),(X),50713,4139,37500,6031,63400,7406,73377,11839,51499,4894
8600000US10567,10567,ZCTA5 10567,7161,473,4086,269,3075,362,(X),(X),91638,14124,68961,6488,107719,6933,128848,11604,79644,6629
8600000US10570,10570,ZCTA5 10570,4277,340,2621,262,1656,200,(X),(X),99095,9526,77782,6992,121626,10690,133166,16057,103361,14818
8600000US10573,10573,ZCTA5 10573,12879,641,8013,459,4866,450,(X),(X),45448,4911,47500,4344,78336,5899,85247,7330,66955,8931
8600000US10576,10576,ZCTA5 10576,1738,214,1086,146,652,156,(X),(X),154471,41786,96923,16127,203876,37062,261119,56707,108531,18333
8600000US10577,10577,ZCTA5 10577,899,191,588,126,311,104,(X),(X),150750,108223,92534,48096,229025,57971,298052,79432,98517,23338
8600000US10578,10578,ZCTA5 10578,355,123,168,78,187,84,(X),(X),76977,30427,59598,18782,79960,14420,97381,21445,64309,13968
8600000US10579,10579,ZCTA5 10579,3357,360,1985,218,1372,226,(X),(X),94149,9679,63750,16626,91782,8385,103336,12276,75067,7472
8600000US10580,10580,ZCTA5 10580,5195,248,3527,177,1668,212,(X),(X),175893,18604,88421,15923,237434,20393,289471,27617,127400,19057
8600000US10583,10583,ZCTA5 10583,13478,588,8314,356,5164,405,(X),(X),157848,11312,85227,9235,208283,10772,258936,14751,126733,10204
8600000US10588,10588,ZCTA5 10588,984,277,335,155,649,207,(X),(X),61902,30649,45625,14169,63960,8655,78208,19218,56606,8816
8600000US10589,10589,ZCTA5 10589,2429,290,1368,181,1061,195,(X),(X),115400,25024,77401,11561,129827,16633,144785,21479,110540,31852
8600000US10590,10590,ZCTA5 10590,2343,265,1460,189,883,134,(X),(X),103636,14457,88459,11911,142064,19590,165887,29294,102673,14697
8600000US10591,10591,ZCTA5 10591,8118,544,4326,381,3792,354,(X),(X),72423,6354,63929,7233,100374,7555,115727,12778,82859,7344
8600000US10594,10594,ZCTA5 10594,1827,195,1062,125,765,129,(X),(X),93448,13980,59811,8227,90980,8214,104337,13528,72437,13421
8600000US10595,10595,ZCTA5 10595,2424,216,1464,171,960,130,(X),(X),72206,8391,71818,16825,91141,7850,98142,11615,80464,8197
8600000US10596,10596,ZCTA5 10596,466,125,246,96,220,80,(X),(X),54625,18676,43235,14545,64733,18218,79719,33394,47975,9816
8600000US10597,10597,ZCTA5 10597,422,215,238,111,184,115,(X),(X),159464,111765,89053,64922,154988,69240,166206,71433,140479,98957
8600000US10598,10598,ZCTA5 10598,10506,618,5824,342,4682,400,(X),(X),92676,6536,62993,7500,94102,5621,107399,7416,77562,6077
8600000US10601,10601,ZCTA5 10601,4119,376,2296,259,1823,225,(X),(X),75104,13609,69489,6487,114983,15494,134804,25364,90018,13813
8600000US10603,10603,ZCTA5 10603,7305,604,3855,449,3450,396,(X),(X),68934,8185,56983,6420,82085,7308,90719,13552,72438,6501
8600000US10604,10604,ZCTA5 10604,3866,424,2301,327,1565,242,(X),(X),61096,5101,50417,10108,95649,11782,114503,19723,67928,8684
8600000US10605,10605,ZCTA5 10605,6544,460,3778,308,2766,290,(X),(X),76170,7434,61368,8319,100693,7814,117996,12502,77060,6497
8600000US10606,10606,ZCTA5 10606,6659,465,4090,425,2569,266,(X),(X),46748,5314,43653,3886,73579,6947,82262,11205,59755,6056
8600000US10607,10607,ZCTA5 10607,2708,399,1419,246,1289,215,(X),(X),66875,19436,72157,7474,88864,8690,91830,12887,85598,8975
8600000US10701,10701,ZCTA5 10701,17691,922,9452,654,8239,593,(X),(X),48014,5562,43172,4410,57600,3484,58808,4683,56214,4651
8600000US10703,10703,ZCTA5 10703,6321,599,3571,391,2750,463,(X),(X),53114,7225,48904,6512,56819,3395,60150,4916,52494,4752
8600000US10704,10704,ZCTA5 10704,11920,637,6687,471,5233,451,(X),(X),56150,6406,53814,4906,65209,2715,69963,4300,59134,2542
8600000US10705,10705,ZCTA5 10705,11904,744,6478,591,5426,554,(X),(X),48276,3679,41113,1974,54668,3792,61156,5807,46923,3580
8600000US10706,10706,ZCTA5 10706,2914,194,1623,126,1291,155,(X),(X),104012,13277,77477,9366,140456,13983,168312,22428,105437,13532
8600000US10707,10707,ZCTA5 10707,3767,373,2053,240,1714,227,(X),(X),91161,14122,57413,6778,110376,14753,138974,25222,76122,8932
8600000US10708,10708,ZCTA5 10708,7859,472,4146,322,3713,310,(X),(X),102721,4809,82104,10921,149020,10060,181468,15837,112788,11555
8600000US10709,10709,ZCTA5 10709,3622,304,2009,210,1613,209,(X),(X),86250,16603,60293,10123,106854,9905,121567,14497,88530,12913
8600000US10710,10710,ZCTA5 10710,9508,584,4755,380,4753,358,(X),(X),71138,6069,59696,2632,79781,5284,86541,8060,73018,5335
8600000US10801,10801,ZCTA5 10801,13255,707,7377,539,5878,488,(X),(X),50267,4273,50241,4515,63535,3817,67156,5429,58990,3857
8600000US10803,10803,ZCTA5 10803,4531,227,2579,143,1952,181,(X),(X),125815,17491,76786,15604,174197,15839,223614,23476,108907,13982
8600000US10804,10804,ZCTA5 10804,5070,423,2906,272,2164,301,(X),(X),124459,8842,82137,3614,158232,15318,192916,22311,111654,12441
8600000US10805,10805,ZCTA5 10805,6659,558,3827,392,2832,386,(X),(X),62007,4469,51767,5043,64673,6660,69145,10729,58630,4861
8600000US10901,10901,ZCTA5 10901,7929,541,4635,353,3294,326,(X),(X),81765,7957,56967,5932,94689,7685,111403,12385,71170,6436
8600000US10910,10910,ZCTA5 10910,27,41,0,11,27,41,(X),(X),-,**,-,**,N,N,N,N,N,N
8600000US10911,10911,ZCTA5 10911,0,11,0,11,0,11,(X),(X),-,**,-,**,-,**,-,**,-,**
8600000US10913,10913,ZCTA5 10913,1699,203,1049,160,650,115,(X),(X),92532,8043,70625,15133,96490,9655,104800,15272,83080,11561
8600000US10914,10914,ZCTA5 10914,105,75,60,50,45,43,(X),(X),118500,43863,102656,92364,N,N,N,N,N,N
8600000US10915,10915,ZCTA5 10915,14,31,0,11,14,31,(X),(X),-,**,-,**,N,N,N,N,N,N
8600000US10916,10916,ZCTA5 10916,1226,187,801,156,425,100,(X),(X),75810,5463,61946,7381,91669,11530,101839,17093,72500,11750
8600000US10917,10917,ZCTA5 10917,751,177,430,118,321,99,(X),(X),70000,16575,48510,18765,84299,20961,103343,32848,58789,13764
8600000US10918,10918,ZCTA5 10918,4605,505,2556,299,2049,335,(X),(X),72205,14785,49479,10175,71659,5492,83708,8639,56629,5311
8600000US10919,10919,ZCTA5 10919,464,138,255,85,209,95,(X),(X),55156,17261,68581,1679,65392,8365,63417,13203,67801,13850
8600000US10920,10920,ZCTA5 10920,3126,293,1603,185,1523,205,(X),(X),68694,6761,65775,6392,77658,5615,81689,9117,73415,6894
8600000US10921,10921,ZCTA5 10921,1253,148,722,99,531,104,(X),(X),72500,11131,51528,12444,73078,7978,76387,7413,68579,15446
8600000US10922,10922,ZCTA5 10922,872,222,505,147,367,116,(X),(X),65282,9023,42019,10459,57027,5526,64724,8361,46436,7244
8600000US10923,10923,ZCTA5 10923,3491,406,2096,331,1395,221,(X),(X),51267,4990,37245,9366,60354,5757,69924,8000,45976,4900
8600000US10924,10924,ZCTA5 10924,4565,320,2674,239,1891,212,(X),(X),68068,9706,52375,6423,75494,6376,88230,9837,57484,4917
8600000US10925,10925,ZCTA5 10925,1517,241,799,168,718,172,(X),(X),100118,14724,43750,20504,81281,17300,93671,13624,67492,33010
8600000US10926,10926,ZCTA5 10926,1326,259,733,173,593,134,(X),(X),51875,14844,39792,11812,57708,6276,64217,8685,49662,7297
8600000US10927,10927,ZCTA5 10927,4053,391,2195,297,1858,246,(X),(X),36528,3478,34605,7471,50620,5670,53514,8519,47202,4958
8600000US10928,10928,ZCTA5 10928,1739,229,964,160,775,136,(X),(X),70943,16674,53173,4780,63972,5296,71135,8776,55062,3643
8600000US10930,10930,ZCTA5 10930,2977,353,1738,238,1239,212,(X),(X),83477,10334,52304,9131,84619,6001,95638,9317,69161,8780
8600000US10931,10931,ZCTA5 10931,300,62,178,41,122,39,(X),(X),51111,5996,52143,17073,56315,6597,56674,7093,55792,11628
8600000US10932,10932,ZCTA5 10932,21,33,0,11,21,33,(X),(X),-,**,-,**,N,N,N,N,N,N
8600000US10933,10933,ZCTA5 10933,208,98,136,65,72,49,(X),(X),62578,21017,-,**,70733,11894,63476,14023,84442,43297
